行政區域代碼,業者名稱店名,食品業者登錄字號,地址,評核結果
63000060,老地方牛肉麵,A-200132005-00001-1,臺北市大同區大龍街91巷33號,優
63000070,曾德自助火鍋城,A-199980569-00001-4,臺北市萬華區成都路153號及152號2樓,優
63000070,覓室小吃店,A-172993197-00001-6,臺北市萬華區成都路27巷21號3樓,優
63000050,公館臭臭鍋,A-200176700-00001-1,臺北市中正區汀州路3段206號,優
63000030,韓庭州,A-200022976-00001-6,臺北市大安區溫州街87號,優
63000050,牛魔王牛排-新光站前店,A-200144237-00002-2,臺北市中正區忠孝西路1段66號地下1樓,優
63000050,春水堂-新光站前店,A-153998812-00003-6,臺北市中正區忠孝西路1段66號B2,優
63000020,Da Antonio-台北101,A-153331937-00001-3,臺北市信義區市府路45號,優
63000020,捌伍添第-台北101,A-183194642-00001-6,臺北市信義區信義路5段7號85樓,優
63000020,薩莉亞信義att店,A-128854801-00026-2,臺北市信義區松壽路12號4樓,優
63000020,義米蘭手作披薩吃到飽-信義ATT 4 FUN,A-200153504-00002-9,臺北市信義區松壽路12號4樓,優
63000020,Twozzim 韓式燉雞No.1_信義ATT 4 FUN,H-194256757-00000-0,臺北市信義區松壽路12號,優
63000020,WTNC-信義ATT 4 FUN,A-193522118-00001-0,臺北市信義區松壽路12號1樓,優
63000020,梨谷韓式鐵炭燒肉_信義ATT 4 FUN,A-193716439-00001-1,臺北市信義區松壽路12號5樓,優
63000020,辛巴適餐飲有限公司_信義ATT 4 FUN,A-190503735-00001-1,臺北市信義區松壽路12號5樓,優
63000020,Hooters美式餐廳_遠百信義A13,A-116760202-00001-3,臺北市信義區松仁路58號14樓,優
63000020,春水堂_遠百信義A13,A-129004032-00004-2,臺北市信義區松仁路58號4樓,優
63000020,新葡苑_遠百信義A13,A-127717442-00007-9,臺北市信義區松仁路58號5樓,優
63000020,酒樂,A-153767050-00001-2,臺北市信義區松壽路18號,優
63000020,皇璽酸辣粉·螺絲粉_信義威秀店,A-202270556-00001-7,臺北市信義區松壽路20號2樓,優
63000020,可麗坊_信義威秀店,A-200117843-00001-4,臺北市信義區松壽路20號2樓,優
63000020,假期茶時光_信義威秀店,A-152704424-00002-8,臺北市信義區松壽路20號,優
63000020,Image inhouse_信義威秀店,A-183051285-00001-1,臺北市信義區松壽路20號1樓,優
63000040,好食多涮涮屋_南西店,A-200162371-00001-0,臺北市中山區南京西路5之1號地下1樓,優
63000080,翠谷教職員餐廳(世新大學),A-200172211-00001-4,臺北市文山區木柵路1段17巷1號 學生宿舍,優
63000110,Otto Pasta (銘傳大學),A-193148936-00001-2,臺北市士林區中山北路5段250號(銘傳大學),優
63000020,台北 W 飯店/Seasons by olivier e.,A-128466083-00002-7,臺北市信義區忠孝東路5段10號10F,優
63000040,柒號洋樓 (漢普頓酒店),A-194130929-00001-6,臺北市中山區建國北路2段7號2樓,良
63000040,洛可可茶苑 (漢普頓酒店),A-190516491-00001-4,臺北市中山區建國北路2段7號1樓,優
63000040,STARBUCKS COFFEE_實踐門市,A-116097091-00002-3,臺北市中山區大直街70號1樓,優
63000040,STARBUCKS COFFEE_美麗華門市,A-116097091-00003-4,臺北市中山區敬業三路20號1樓,優
63000100,STARBUCKS COFFEE_環山門市,A-116097091-00006-7,臺北市內湖區內湖路1段289號,優
63000100,STARBUCKS COFFEE_基湖門市,A-116097091-00007-8,臺北市內湖區基湖路25號,優
63000010,STARBUCKS COFFEE_松山機場門市,A-116097091-00008-9,臺北市松山區敦化北路340-9號2樓(一航廈),優
63000120,STARBUCKS COFFEE_振興門市,A-116097091-00013-5,臺北市北投區振興街37號,優
63000010,STARBUCKS COFFEE_台視門市,A-116097091-00022-5,臺北市松山區八德路3段10號,優
63000110,STARBUCKS COFFEE_士捷門市,A-116097091-00023-6,臺北市士林區中正路239號,優
63000100,STARBUCKS COFFEE_舊宗門市,A-116097091-00029-2,臺北市內湖區舊宗路1段188號1樓,優
63000100,STARBUCKS COFFEE_瑞傳門市,A-116097091-00033-7,臺北市內湖區瑞光路476號1樓,優
63000100,STARBUCKS COFFEE_舊宗新湖門市,A-116097091-00035-9,臺北市內湖區新湖二路128號,優
63000100,STARBUCKS COFFEE_洲子門市,A-116097091-00036-0,臺北市內湖區洲子街48號,優
63000090,STARBUCKS COFFEE_南園門市,A-116097091-00040-5,臺北市南港區園區街3號2樓之7,優
63000100,STARBUCKS COFFEE_內湖民權門市,A-116097091-00042-7,臺北市內湖區民權東路6段182號,優
63000020,STARBUCKS COFFEE_松山車站門市,A-116097091-00045-0,臺北市信義區松山路11號1樓,優
63000040,STARBUCKS COFFEE_馬偕門市,A-116097091-00049-4,臺北市中山區民生西路7號1樓,優
63000040,STARBUCKS COFFEE_林森門市,A-116097091-00051-7,臺北市中山區林森北路247號1樓,優
63000040,STARBUCKS COFFEE_南京建國門市,A-116097091-00055-1,臺北市中山區南京東路3段1號,優
63000030,STARBUCKS COFFEE_龍門門市,A-116097091-00065-2,臺北市大安區忠孝東路4段134號1樓,優
63000030,STARBUCKS COFFEE_崇光門市,A-116097091-00067-4,臺北市大安區忠孝東路4段45號B1,優
63000030,STARBUCKS COFFEE_華視門市,A-116097091-00068-5,臺北市大安區光復南路180巷14號1樓,優
63000030,STARBUCKS COFFEE_崇興門市,A-116097091-00069-6,臺北市大安區忠孝東路3段300號B2,優
63000030,STARBUCKS COFFEE_興南門市,A-116097091-00082-1,臺北市大安區復興南路1段323號1樓,優
63000030,STARBUCKS COFFEE_敦富門市,A-116097091-00085-4,臺北市大安區敦化南路2段59號1樓,優
63000030,STARBUCKS COFFEE_興和門市,A-116097091-00086-5,臺北市大安區復興南路2段275號1樓,優
63000010,STARBUCKS COFFEE_三民門市,A-116097091-00089-8,臺北市松山區民生東路5段158號,優
63000020,STARBUCKS COFFEE_台北時代門市,A-116097091-00096-6,臺北市信義區忠孝東路5段8號2F,優
63000050,STARBUCKS COFFEE_館前漢口門市,A-116097091-00101-3,臺北市中正區館前路26號1樓,優
63000060,STARBUCKS COFFEE_京站二門市,A-116097091-00104-6,臺北市大同區承德路1段1號(京站百貨4樓),優
63000050,STARBUCKS COFFEE_台醫B1門市,A-116097091-00105-7,臺北市中正區中山南路7號 B1,優
63000050,STARBUCKS COFFEE_重慶門市,A-116097091-00110-3,臺北市中正區重慶南路1段104號1樓,優
63000050,STARBUCKS COFFEE_杭州門市,A-116097091-00111-4,臺北市中正區信義路2段1號之1,優
63000070,STARBUCKS COFFEE_西門昆明門市,A-116097091-00112-5,臺北市萬華區武昌街2段77號,優
63000070,STARBUCKS COFFEE_萬華西藏門市,A-116097091-00114-7,臺北市萬華區西藏路123號,優
63000070,STARBUCKS COFFEE_西門成都門市,A-116097091-00115-8,臺北市萬華區成都路87號,優
63000020,STARBUCKS COFFEE_新光門市,A-116097091-00116-9,臺北市信義區松壽路11號,優
63000020,STARBUCKS COFFEE_101門市,A-116097091-00117-0,臺北市信義區市府路45號1樓B&C室,優
63000020,STARBUCKS COFFEE_BELLAVITA-B1門市,A-116097091-00122-6,臺北市信義區松仁路28號B1,優
63000020,STARBUCKS COFFEE_信義松德門市,A-116097091-00126-0,臺北市信義區信義路6段1號,優
63000080,STARBUCKS COFFEE_萬芳門市,A-116097091-00186-6,臺北市文山區興隆路3段111號,優
63000080,STARBUCKS COFFEE_政大門市,A-116097091-00188-8,臺北市文山區指南路2段105號,優
63000030,STARBUCKS COFFEE_建和門市,A-116097091-00196-7,臺北市大安區和平東路2段42之1號,優
63000060,STARBUCKS COFFEE_庫倫承德門市,A-116097091-00652-4,臺北市大同區庫倫街51號,優
63000010,STARBUCKS COFFEE_南京三民門市,A-116097091-01648-0,臺北市松山區南京東路5段171號1樓,優
63000100,STARBUCKS COFFEE_內湖葫洲門市,A-116097091-01672-7,臺北市內湖區民權東路6段312號1樓,優
63000120,STARBUCKS COFFEE_光明門市,A-116097091-00015-7,臺北市北投區光明路218之4號,優
63000090,STARBUCKS COFFEE_南港車站門市,A-116097091-01693-0,臺北市南港區忠孝東路7段359號A棟1樓,優
63000010,STARBUCKS COFFEE_慶城門市,A-116097091-01694-1,臺北市松山區慶城街1號1樓,優
63000120,STARBUCKS COFFEE_台北榮總門市,A-116097091-02102-6,臺北市北投區石牌路2段201號,優
63000090,STARBUCKS COFFEE_南港中信門市,A-116097091-02120-6,臺北市南港區經貿2路186號1樓,優
63000080,STARBUCKS COFFEE_景美門市,A-116097091-02136-3,臺北市文山區景興路185號1~2樓,優
63000090,STARBUCKS COFFEE_南港高鐵門市,A-116097091-02140-8,臺北市南港區忠孝東路7段371號B2,優
63000110,STARBUCKS COFFEE_天母中山門市,A-116097091-02152-1,臺北市士林區中山北路6段719號1樓,優
63000030,STARBUCKS COFFEE_忠孝延吉門市,A-116097091-02160-0,臺北市大安區忠孝東路4段230號,優
63000070,STARBUCKS COFFEE_西門桂林門市,A-116097091-02197-0,臺北市萬華區桂林路1號,優
63000060,STARBUCKS COFFEE_京站門市,A-116097091-02203-8,臺北市大同區承德路1段1號,優
63000040,STARBUCKS COFFEE_南京復興門市,A-116097091-02205-0,臺北市中山區南京東路3段224號1樓,優
63000050,STARBUCKS COFFEE_機捷A1門市,A-116097091-02215-1,臺北市中正區鄭州路8號B1,優
63000020,STARBUCKS COFFEE_101典藏門市,A-116097091-02221-8,臺北市信義區市府路45號B1,優
63000100,STARBUCKS COFFEE_潤湖門市,A-116097091-02247-6,臺北市內湖區成功路4段188號2F,優
63000040,STARBUCKS COFFEE_松江錦州門市,A-116097091-02269-0,臺北市中山區松江路239號1樓,優
63000010,STARBUCKS COFFEE_微風南京門市,A-116097091-02271-3,臺北市松山區南京東路3段337號1樓,優
63000020,STARBUCKS COFFEE_時代B2門市,A-116097091-02292-6,臺北市信義區忠孝東路5段8號B2,優
63000040,STARBUCKS COFFEE_林森農安門市,A-116097091-02294-8,臺北市中山區林森北路568&568之1號,優
63000110,STARBUCKS COFFEE_草山門市,A-116097091-02298-2,臺北市士林區國泰街5號,優
63000050,STARBUCKS COFFEE_台鐵一門市,A-116097091-00099-9,臺北市中正區北平西路3號2樓,優
63000050,STARBUCKS COFFEE_許昌南陽門市,A-116097091-00103-5,臺北市中正區南陽街1號2F,優
63000050,STARBUCKS COFFEE_紹興門市,A-116097091-00113-6,臺北市中正區忠孝東路1段31號1樓,優
63000050,STARBUCKS COFFEE_三創門市,A-116097091-01668-2,臺北市中正區市民大道3段2號,優
63000050,STARBUCKS COFFEE_台北捷運門市,A-116097091-02252-2,臺北市中正區忠孝西路1段49號B1,優
63000110,STARBUCKS COFFEE_科教館門市,A-116097091-02521-1,臺北市士林區士商路189號,優
63000060,STARBUCKS COFFEE_誠品中山門市,A-116097091-02375-8,臺北市大同區南京西路16號B1,優
63000120,STARBUCKS COFFEE_華碩二門市,A-116097091-02361-3,臺北市北投區立德路115號3樓 ,優
63000030,STARBUCKS COFFEE_ SOGO復興B1門市,A-116097091-02359-0,臺北市大安區忠孝東路3段300號B1,優
63000030,STARBUCKS COFFEE_仁愛國泰門市,A-116097091-02457-9,臺北市大安區仁愛路4段304號1樓,優
63000020,STARBUCKS COFFEE_微風南山門市,A-116097091-02423-2,臺北市信義區松智路17號一樓,優
63000020,STARBUCKS COFFEE_遠百A13門市,A-116097091-02435-5,臺北市信義區松仁路58號B2,優
63000020,STARBUCKS COFFEE_信義經貿門市,A-116097091-02371-4,臺北市信義路5段106號1樓(國泰信義經貿大樓) ,優
63000030,STARBUCKS COFFEE_師大和平門市,A-116097091-02425-4,臺北市大安區和平東路1段129之1號1樓,優
63000030,STARBUCKS COFFEE_長興門市,A-116097091-02353-4,臺北市大安區基隆路3段85號,優
63000110,STARBUCKS COFFEE_天母三越門市,A-116097091-02547-9,臺北市士林區忠誠路2段200號,優
63000010,STARBUCKS COFFEE_松機T2門市,A-116097091-02585-1,臺北市松山區敦化北路340之10號2樓(第二航廈),優
63000040,喫茶趣ToGo 民生東路分公司,A-118559415-00210-9,臺北市中山區民生東路1段26之2號,優
63000040,喫茶趣ToGo 林森北路分公司,A-118559415-00212-1,臺北市中山區林森北路261號,優
63000060,喫茶趣ToGo 京站台北轉運站專櫃1F,A-118559415-00218-7,臺北市大同區市民大道1段209號1樓,優
63000110,喫茶趣ToGo 天母分公司,A-118559415-00243-5,臺北市士林區中山北路7段19號,優
63000030,喫茶趣ToGo 忠孝分公司,A-118559415-00226-6,臺北市大安區忠孝東路3段174號,優
63000040,喫茶趣ToGo 民權西路分公司,A-118559415-00217-6,臺北市中山區民權西路60號,優
63000020,喫茶趣ToGo 誠品松菸專櫃,A-118559415-00231-2,臺北市信義區菸廠路88號B1,優
63000050,喫茶趣ToGo 衡陽路分公司,A-118559415-00293-0,臺北市中正區衡陽路62號,優
63000030,喫茶趣ToGo 信義路分公司,A-118559415-00237-8,臺北市大安區信義路2段162號,優
63000030,喫茶趣ToGo 永康街分公司,A-118559415-00238-9,臺北市大安區永康街10巷1號1樓,優
63000110,喫茶趣ToGo 大葉高島屋,A-118559415-00245-7,臺北市士林區忠誠路2段55號B1,優
63000110,喫茶趣ToGo 陽明分公司,A-118559415-00263-7,"臺北市士林區中正路115號
(正門位於-中山北路5段570號1樓)",優
63000020,喫茶趣ToGo 新光三越A8館,A-118559415-00261-5,臺北市信義區松高路12號B2,優
63000040,喫茶趣ToGo 美麗華,A-118559415-00265-9,臺北市中山區敬業三路20號B1,優
63000050,喫茶趣ToGo 衡陽一店分公司,A-118559415-00267-1,臺北市中正區衡陽路62號2樓,優
63000110,喫茶趣ToGo SOGO天母專櫃,A-118559415-00322-3,臺北市士林區中山北路6段77號B1 ,優
63000030,摩斯漢堡-新生店,A-123928945-00001-1,臺北市大安區新生南路1段161之1號(信義路口),優
63000110,摩斯漢堡-天母店,A-123928945-00003-3,臺北市士林區天母北路85號(石濤園前),優
63000010,摩斯漢堡-民生店,A-123928945-00004-4,臺北市松山區民生東路4段114號1樓,優
63000080,摩斯漢堡-興隆店,A-123928945-00005-5,臺北市文山區興隆路3段44號(中國技術學院前),優
63000060,摩斯漢堡-長安店,A-123928945-00008-8,臺北市大同區長安西路219號,優
63000030,摩斯漢堡-大安店,A-123928945-00009-9,臺北市大安區大安路1段237號(近信義路口),優
63000040,摩斯漢堡-台北中山店,A-123928945-00013-4,臺北市中山區中山北路2段9號(中山分局旁),優
63000110,摩斯漢堡-忠誠店,A-123928945-00015-6,臺北市士林區忠誠路1段188號(近德行東路口),優
63000120,摩斯漢堡-北投店,A-123928945-00017-8,臺北市北投區中央北路1段42之1號,優
63000040,摩斯漢堡-林森店,A-123928945-00018-9,臺北市中山區林森北路140號,優
63000030,摩斯漢堡-光復店,A-123928945-00019-0,臺北市大安區光復南路552號(近信義路口),優
63000100,摩斯漢堡-內湖店,A-123928945-00020-2,臺北市內湖區成功路4段202號(金龍路口),優
63000090,摩斯漢堡-南港店,A-123928945-00021-3,臺北市南港區三重路19之8號,優
63000050,摩斯漢堡-誠品站前店,A-123928945-00026-8,臺北市中正區忠孝西路1段49號B1(誠品商場),優
63000040,摩斯漢堡-中北二店,A-123928945-00027-9,臺北市中山區中山北路2段76號,優
63000010,摩斯漢堡-吉祥店,A-123928945-00028-0,臺北市松山區吉祥路59號,優
63000040,摩斯漢堡-北安店,A-123928945-00029-1,臺北市中山區北安路586號,優
63000050,摩斯漢堡-忠孝二店,A-123928945-00034-7,臺北市中正區忠孝東路2段132號,優
63000100,摩斯漢堡-康寧店,A-123928945-00035-8,臺北市內湖區內湖成功路5段63號1.2樓,優
63000010,摩斯漢堡-敦北店,A-123928945-00041-5,臺北市松山區敦化北路155巷1號,優
63000090,摩斯漢堡-南港昆陽店,A-123928945-00047-1,臺北市南港區忠孝東路6段444號1樓,優
63000040,摩斯漢堡-民權店,A-123928945-00049-3,臺北市中山區民權東路3段5號,優
63000030,摩斯漢堡-羅斯福路店,A-123928945-00050-5,臺北市大安區羅斯福路3段233號,優
63000030,摩斯漢堡-復興南路店,A-123928945-00055-0,臺北市大安區復興南路2段151巷47號(成功國宅),優
63000060,摩斯漢堡-台北重慶店,A-123928945-00059-4,臺北市大同區重慶北路3段271號1.2樓,優
63000020,摩斯漢堡-松山店,A-123928945-00070-7,臺北市信義區忠孝東路5段629號1樓及B1,優
63000010,摩斯漢堡-民生二店,A-123928945-00081-9,臺北市松山區民生東路5段184號 1.2樓,優
63000120,摩斯漢堡-石牌捷運店,A-123928945-00082-0,臺北市北投區石牌路1段174號1樓,優
63000010,摩斯漢堡-微風店,A-123928945-00085-3,臺北市松山區復興南路1段39號B2,優
63000070,摩斯漢堡-青年店,A-123928945-00087-5,臺北市萬華區青年路42號1樓,優
63000030,摩斯漢堡-和平東路店,A-123928945-00091-0,臺北市大安區和平東路1段278號,優
63000110,摩斯漢堡-福林店,A-123928945-00094-3,臺北市士林區福林路189號1樓,優
63000070,摩斯漢堡-中華店,A-123928945-00096-5,臺北市萬華區中華路1段80號1樓,優
63000030,摩斯漢堡-台北SOGO店,A-123928945-00098-7,臺北市大安區忠孝東路3段300號B3,優
63000040,摩斯漢堡-康華店,A-123928945-00115-7,臺北市中山區松江路274號1樓,優
63000040,摩斯漢堡-南東店,A-123928945-00119-1,臺北市中山區南京東路3段116號1樓,優
63000110,摩斯漢堡-格致店,A-123928945-00131-5,臺北市士林區格致路59號,優
63000040,摩斯漢堡-民權林森店,A-123928945-00139-3,"臺北市中山區民權東路1段76號1,2樓",優
63000040,摩斯漢堡-大直劍南店,A-123928945-00147-2,臺北市中山區敬業三路11號1樓,優
63000100,摩斯漢堡-瑞光店,A-123928945-00159-5,臺北市內湖區瑞光路513巷34號,優
63000100,摩斯漢堡-內湖文德店,A-123928945-00164-1,臺北市內湖區文德路212號1.2樓,優
63000120,摩斯漢堡-華碩店,A-123928945-00167-4,臺北市北投區立德路15號,優
63000080,摩斯漢堡-政大指南店,A-123928945-00169-6,臺北市文山區指南路2段71號,優
63000020,摩斯漢堡-北醫吳興店,A-123928945-00174-2,臺北市信義區吳興街243號,優
63000120,摩斯漢堡-華碩立德店,A-123928945-00176-4,臺北市北投區承德路7段400號2樓,優
63000030,摩斯漢堡-信義通化店,A-123928945-00177-5,臺北市大安區信義路4段304號1樓,優
63000010,摩斯漢堡-松山機場店,A-123928945-00184-3,臺北市松山區敦化北路340之10號2樓(松山機場二航廈內),優
63000020,摩斯漢堡-莊敬店,A-123928945-00200-2,臺北市信義區莊敬路469號1、2樓,優
63000010,摩斯漢堡-台北小巨蛋店,A-123928945-00215-8,臺北市松山區南京東路4段2號(小巨蛋),優
63000030,摩斯漢堡-台大小福店,A-123928945-00222-6,臺北市大安區羅斯福路4段1號 國立臺灣大學小福樓2F,優
63000050,摩斯漢堡-台北車站店,A-123928945-00235-0,臺北市中正區黎明里北平西路3號(北三門旁),優
63000120,摩斯漢堡-北投捷運店,A-123928945-00237-2,臺北市北投區北投路2段45號1F,優
63000050,摩斯漢堡-台大兒童醫院店,A-123928945-01020-3,臺北市中正區中山南路8號B1,優
63000050,摩斯漢堡-台北站前店,A-123928945-01058-4,臺北市中正區忠孝西路1段50號1樓,優
63000080,摩斯漢堡-木柵動物園店,A-123928945-01060-7,臺北市文山區新光路2段30號(臺北市立動物園 河馬區廣場),優
63000110,摩斯漢堡-新光醫院店,A-123928945-01086-5,臺北市士林區文昌路95號B3(美食街內),優
63000090,摩斯漢堡-中研院店,A-123928945-01082-1,臺北市南港區研究院路2段128號1樓(微風美饌廣場內),優
63000030,摩斯漢堡-長興店,A-123928945-01103-5,臺北市大安區基隆路3段85號,優
63000080,摩斯漢堡-世新大學店,A-123928945-01163-1,臺北市文山區木柵路1段17巷1號,優
63000020,摩斯漢堡-東興店,A-123928945-01181-1,臺北市信義區東興路37號,優
63000040,摩斯漢堡-長春松江店,A-123928945-01171-0,臺北市中山區長春路149之1號1~3樓,優
63000110,摩斯漢堡-天母東路店,A-123928945-01173-2,臺北市士林區天母東路39號1、2F,優
63000050,摩斯漢堡-台大公館店,A-123928945-01184-4,臺北市中正區羅斯福路3段306號1、2F,優
63000030,摩斯漢堡-北科庭園店,A-123928945-01235-1,臺北市大安區新生南路1段1號,優
63000110,摩斯漢堡-SOGO天母店,A-123928945-01230-6,臺北市士林區中山北路6段77號8樓,優
63000010,肯德基-台北南京東二,A-197161500-00005-2,臺北市松山區南京東路5段164號,優
63000020,肯德基-台北永春,A-197161500-00006-3,臺北市信義區忠孝東路5段297號B1(永春捷運站),優
63000020,肯德基-台北光復,A-197161500-00690-2,臺北市信義區光復南路465號,優
63000020,肯德基-台北莊敬,A-197161500-00007-4,臺北市信義區莊敬路336號,優
63000040,肯德基-台北中崙,A-197161500-00028-7,臺北市中山區八德路2段306號B1(大潤發B1),優
63000030,肯德基-台北復興南,A-197161500-00859-9,臺北市大安區復興南路2段183號,優
63000040,肯德基-台北南京東三,A-197161500-00678-8,臺北市中山區南京東路1段88號,優
63000120,肯德基-台北石牌二,A-197161500-00882-5,臺北市北投區裕民一路6號,優
63000040,肯德基-台北雙連,A-197161500-00026-5,臺北市中山區民生西路9號(雙連捷運站),優
63000050,肯德基-台北八德,A-197161500-00364-0,臺北市中正區八德路1段64號,優
63000080,肯德基-文山興隆,A-197161500-00133-4,臺北市文山區興隆路3段9號,優
63000090,肯德基-台北南港,A-197161500-00134-5,臺北市南港區三重路11號1之2樓,優
63000100,肯德基-台北東湖三,A-197161500-00750-9,臺北市內湖區東湖路138號,優
63000100,肯德基-內湖金龍,A-197161500-00869-0,臺北市內湖區金龍路8號,優
63000120,肯德基-北投光明,A-197161500-00022-1,臺北市北投區光明路225號(新北投捷運站),優
63000110,肯德基-台北士林,A-197161500-00023-2,臺北市士林區文林路88號(劍潭捷運站),優
63000030,肯德基-台北台大,A-197161500-00018-6,"臺北市大安區新生南路3段96之1號(公館捷運站,台灣大學對面)",優
63000090,天仁茗茶CHAFFEE 南港店,A-118559415-00296-3,臺北市南港區忠孝東路7段369號 B棟2樓,優
63000020,天仁茗茶CHAFFEE 松山店,A-118559415-00304-3,臺北市信義區松山路11號1樓(西口廣場),優
63000040,天仁茗茶CHAFFEE 誠品南西店,A-118559415-00308-7,臺北市中山區南京西路14號B1,優
63000010,bb.q慶城店,A-153089762-00050-3,臺北市松山區慶城街1號4樓,優
63000040,bb.q新光南西店,A-153089762-00058-1,臺北市中山區南京西路15號7樓,優
63000110,bb.q天母高島屋店,A-153089762-00082-8,臺北市士林區忠誠路2段55號B1F,優
63000050,bb.q南昌聯合店,A-153089762-00057-0,臺北市中正區南昌路1段139號1樓,優
63000020,bb.q松山店,A-153089762-00072-7,臺北市信義區松山路435號1樓,優
63000120,bb.q北投店,A-153089762-00077-2,臺北市北投區光明路215號1樓,優
63000100,路易莎-內湖堤頂門市,A-124693586-00516-3,臺北市內湖區堤頂大道2段239號,優
63000020,路易莎-市府2號門市,A-124693586-00696-2,臺北市信義區忠孝東路5段149號,優
63000110,路易莎-士林中正門市,A-124693586-00278-8,臺北市士林區中正路278號1F之3F,優
63000020,路易莎-微風南山門市,A-124693586-00659-1,臺北市信義區松智路17號(微風南山2F),優
63000040,路易莎-中山國中門市,A-124693586-00653-5,臺北市中山區錦州街436號,優
63000040,路易莎-錦州門市,A-124693586-00651-3,臺北市中山區錦州街3號,優
63000010,路易莎-玉山總部門市,A-124693586-00642-3,臺北市松山區敦化北路315號、315之1號 1樓,優
63000090,路易莎-研究院路門市,A-124693586-00644-5,臺北市南港區忠孝東路7段620號B1、1F,優
63000090,路易莎-港墘門市,A-124693586-00639-9,臺北市內湖區港墘路123號1F+B1F,優
63000030,路易莎-通化門市,A-124693586-00634-4,臺北市大安區通化街1號,優
63000070,路易莎-萬華青年公園門市,A-124693586-00628-7,臺北市萬華區青年路14號1樓,優
63000070,路易莎-和平麟光門市,A-124693586-00617-5,臺北市大安區和平東路3段310號1樓,優
63000110,路易莎-見潭傑仕堡門市,A-124693586-00608-5,臺北市士林區承德路4段250號,優
63000100,路易莎-瑞光316門市,A-124693586-00625-4,臺北市內湖區瑞光路316巷58號,優
63000100,路易莎-堤頂407門市,A-124693586-00623-2,臺北市內湖區堤頂大道2段407巷24號1樓,優
63000060,路易莎-建成圓環門市,A-124693586-00610-8,臺北市大同區南京西路264號,優
63000110,路易莎-士林捷運門市,A-124693586-00601-8,臺北市士林區中正路224號,優
63000070,路易莎-萬華東園門市,A-124693586-00603-0,臺北市萬華區東園街106號,優
63000040,路易莎-中崙大潤發門市,A-124693586-00593-8,臺北市中山區八德路2段306號B1,優
63000050,路易莎-忠孝新生門市,A-124693586-00022-5,臺北市中正區新生南路1段56號,優
63000100,路易莎-葡眾內湖門市,A-124693586-00592-7,臺北市內湖區南京東路6段451巷33號、35號,優
63000110,路易莎-天母東直營門市,A-124693586-00293-5,臺北市士林區天母東路8巷31弄2號,優
63000030,路易莎-信義金山直營門市,A-124693586-00557-8,臺北市大安區信義路2段128號,優
63000050,路易莎-金山南門市,A-124693586-00443-2,臺北市中正區金山南路1段8號1樓,優
63000090,路易莎-南港展覽館直營店,A-124693586-00397-0,臺北市南港區經貿二路1號1樓商店街106之2,優
63000110,路易莎-基河新光門市,A-124693586-00399-2,臺北市士林區基河路250號,優
63000080,路易莎-景美SOHO店,A-124693586-00331-8,臺北市文山區羅斯福路6段146號,優
63000040,路易莎-民權西店,A-124693586-00362-2,臺北市中山區民權西路3號、5號,優
63000060,路易莎-圓山直營店,A-124693586-00327-3,臺北市大同區酒泉街35號,優
63000030,路易莎-北科光華門市,A-124693586-00575-8,臺北市大安區新生南路1段1號光華館1樓,優
63000030,路易莎-國泰門市,A-124693586-00041-6,臺北市大安區仁愛路4段300巷13之2號,優
63000110,路易莎-東吳大學門市,A-124693586-00520-8,臺北市士林區臨溪路70號,優
63000100,路易莎-內湖洲子店,A-124693586-00403-8,臺北市內湖區洲子街69號1樓,優
